"theta.1-1" "theta.2-1" "theta.3-1" "theta.4-1" "theta.5-1" "theta.6-1" "theta.7-1" "theta.8-1" "theta.9-1" "theta.1-2" "theta.2-2" "theta.3-2" "theta.4-2" "theta.5-2" "theta.6-2" "theta.7-2" "theta.8-2" "theta.9-2" "theta.1-3" "theta.2-3" "theta.3-3" "theta.4-3" "theta.5-3" "theta.6-3" "theta.7-3" "theta.8-3" "theta.9-3" "theta.1-4" "theta.2-4" "theta.3-4" "theta.4-4" "theta.5-4" "theta.6-4" "theta.7-4" "theta.8-4" "theta.9-4" "theta.1-5" "theta.2-5" "theta.3-5" "theta.4-5" "theta.5-5" "theta.6-5" "theta.7-5" "theta.8-5" "theta.9-5" "theta.1-6" "theta.2-6" "theta.3-6" "theta.4-6" "theta.5-6" "theta.6-6" "theta.7-6" "theta.8-6" "theta.9-6" "theta.1-7" "theta.2-7" "theta.3-7" "theta.4-7" "theta.5-7" "theta.6-7" "theta.7-7" "theta.8-7" "theta.9-7" "theta.1-8" "theta.2-8" "theta.3-8" "theta.4-8" "theta.5-8" "theta.6-8" "theta.7-8" "theta.8-8" "theta.9-8" "theta.1-9" "theta.2-9" "theta.3-9" "theta.4-9" "theta.5-9" "theta.6-9" "theta.7-9" "theta.8-9" "theta.9-9" "theta.1-10" "theta.2-10" "theta.3-10" "theta.4-10" "theta.5-10" "theta.6-10" "theta.7-10" "theta.8-10" "theta.9-10" "theta.1-11" "theta.2-11" "theta.3-11" "theta.4-11" "theta.5-11" "theta.6-11" "theta.7-11" "theta.8-11" "theta.9-11" "theta.1-12" "theta.2-12" "theta.3-12" "theta.4-12" "theta.5-12" "theta.6-12" "theta.7-12" "theta.8-12" "theta.9-12" "theta.1-13" "theta.2-13" "theta.3-13" "theta.4-13" "theta.5-13" "theta.6-13" "theta.7-13" "theta.8-13" "theta.9-13" "theta.1-14" "theta.2-14" "theta.3-14" "theta.4-14" "theta.5-14" "theta.6-14" "theta.7-14" "theta.8-14" "theta.9-14" "p.1" "p.2" "p.3" "p.4" "p.5" "p.6" "p.7" "p.8" "p.9"
"361" 0.4334283 0.19604 0.2073331 0.7727614 0.6205117 0.3774167 0.520565 0.3261488 0.6736257 0.1364205 0.3040475 0.2526222 0.4065081 0.1957013 0.2868486 0.1962409 0.2063602 0.3286324 0.09420615 0.2407372 0.6981934 0.06542774 0.6189781 0.2135049 0.719609 0.8175337 0.01734111 0.1992997 0.9792357 0.2065399 0.7829523 0.983067 0.09424993 0.1536757 0.9510818 0.1983356 0.4649285 0.005148721 0.3552261 0.3627608 0.2950701 0.4335493 0.1142681 0.288764 0.1432429 0.6537508 0.01296898 0.1295176 0.6730811 0.2790972 0.6563336 0.7046737 0.1887329 0.4477409 0.5377431 0.1536213 0.2611614 0.2165235 0.3322656 0.4580997 0.1208548 0.2989574 0.2038496 0.211523 0.985066 0.9882164 0.002464053 0.7691131 0.07972186 0.01820654 0.8437059 0.01441859 0.3500806 0.01343066 0.06736054 0.04519012 0.1292525 0.1981201 0.02581457 0.146503 0.04734115 0.04961936 0.9912295 0.9606962 0.03097463 0.003422947 0.9595342 0.9492428 0.9963144 0.01383523 0.9682639 0.4897925 0.259781 0.9996596 0.99708 0.02564548 0.237338 0.003219735 0.991944 0.4450816 0.2002771 0.3891671 0.2453654 0.266288 0.351173 0.5671227 0.3102833 0.2671088 0.03484919 0.9413794 0.2210022 0.7514793 0.9362581 0.1238567 0.3079187 0.9367287 0.08654729 0.510253 0.02419638 0.2704095 0.620362 0.3007118 0.4872085 0.1948192 0.1162935 0.1321615 0.07536145 0.1504272 0.08986067 0.04168343 0.1433952 0.07838965 0.0687637 0.132834 0.2192846
"362" 0.3208495 0.1530209 0.8287599 0.5461497 0.593991 0.2077137 0.4640056 0.4584513 0.3509946 0.1613741 0.3255122 0.467913 0.1909946 0.4194828 0.2452128 0.1199203 0.1771236 0.3754714 0.6859427 0.403783 0.1401933 0.6326105 0.01902924 0.7460841 0.1248759 0.713076 0.220729 0.9421248 0.9894493 0.7907519 0.9845019 0.1894111 0.2594789 0.06128268 0.1431315 0.03699387 0.2662013 0.02265621 0.2926338 0.3002749 0.1248421 0.2686152 0.5098148 0.0814835 0.3705669 0.3305969 0.01748758 0.6441263 0.2840422 0.4182091 0.00652355 0.5313962 0.8282809 0.4639299 0.3735747 0.1739141 0.1940219 0.2929483 0.2712518 0.2008792 0.4603115 0.09788597 0.5433943 0.8288424 0.9940845 0.002596108 0.7752502 0.003241298 0.8456128 0.2801929 0.1493651 0.157001 0.1823519 0.03179467 0.0341076 0.09219417 0.07130284 0.04978873 0.3142277 0.04500024 0.1627983 0.9982841 0.9953064 0.06882779 0.01529533 0.02198308 0.9774642 0.04547102 0.9813355 0.9937217 0.01400989 0.292775 0.9367835 0.9944259 0.9725255 0.266031 0.9660217 0.1786107 0.002831953 0.2642664 0.2129777 0.1560377 0.2541019 0.2752309 0.4004661 0.4514088 0.5728095 0.3595269 0.9019642 0.9810418 0.7253182 0.945569 0.0230921 0.3430133 0.07003034 0.3936596 0.0616328 0.2220029 0.03552204 0.4366124 0.1880418 0.07672972 0.1881278 0.5438077 0.1804152 0.6167352 0.1101282 0.1636115 0.07047478 0.1396422 0.2106478 0.07570957 0.09159485 0.0618313 0.0763599
"363" 0.2507131 0.2372134 0.391815 0.3331493 0.6961614 0.7880363 0.4915881 0.3446675 0.6344452 0.2603695 0.2409639 0.2001875 0.1882267 0.349558 0.4261391 0.1746477 0.3152728 0.2323609 0.4553877 0.7793411 0.1741626 0.6780789 0.0008535815 0.0488808 0.8033372 0.2354708 0.6241673 0.9981239 0.7692413 0.06184736 0.20188 0.1997343 0.6759647 0.1233125 0.03384954 0.9645971 0.02182032 0.329676 0.4466619 0.3308951 0.1197239 0.3729577 0.01175565 0.3554307 0.3540923 0.009711566 0.3665687 0.6270482 0.001425417 0.4781183 0.5807326 0.8374668 0.6542849 0.2662893 0.1542843 0.2691578 0.5550954 0.4285205 0.2022048 0.2232746 0.1414589 0.4660271 0.3164506 0.9950875 0.7685446 0.2272393 0.887998 0.002846737 0.01175731 0.08355558 0.1532175 0.731833 0.05173401 0.1377922 0.3294116 0.009214249 0.025223 0.08861641 0.006646417 0.1879573 0.1330492 0.9949217 0.9704266 0.02538741 0.9533646 0.0214738 0.06741431 0.981203 0.9969034 0.01380614 0.2547218 0.03955081 0.9736163 0.3391854 0.978975 0.977614 0.304002 0.02612804 0.9939377 0.1947904 0.3131657 0.4735845 0.5032693 0.3162306 0.2217664 0.6708103 0.3623479 0.1697757 0.9596459 0.9275122 0.01673314 0.2118546 0.02940717 0.5426627 0.1990633 0.07291724 0.9104686 0.04025731 0.1716224 0.5433883 0.2931497 0.1191326 0.4996092 0.2827404 0.4702423 0.29169 0.1907547 0.1200727 0.07223926 0.06596078 0.1879283 0.08386423 0.03551844 0.09427949 0.1493821
"364" 0.3492444 0.6942812 0.6013388 0.1780963 0.7039598 0.3923763 0.3614403 0.4562285 0.1960612 0.336859 0.4308573 0.2307894 0.1953067 0.4668707 0.2884461 0.1864008 0.2351629 0.3009047 0.8370075 0.0300292 0.6379292 0.6710919 0.002637412 0.3095976 0.136234 0.7200864 0.3366306 0.9731466 0.6843627 0.9566924 0.2356233 0.177425 0.04426836 0.1141175 0.1890515 0.9854614 0.2215981 0.3135492 0.3648428 0.2811933 0.08009853 0.3946799 0.3946862 0.1273535 0.05533429 0.3759258 0.5586426 0.2978554 0.07754099 0.325817 0.4882374 0.6361708 0.8692129 0.03599954 0.3027222 0.1778093 0.2602346 0.1961358 0.1490269 0.4991347 0.4855416 0.1049327 0.1880083 0.7837407 0.005614159 0.8133823 0.9344231 0.02405651 0.1510951 0.1846266 0.008953813 0.9925504 0.2402616 0.04018668 0.1211825 0.02372817 0.02061696 0.1708253 0.2591466 0.03068273 0.0112125 0.9999875 0.06569376 0.0004582233 0.9819552 0.01920326 0.9669088 0.02303404 0.9174695 0.9736408 0.01594054 0.9673253 0.998466 0.3032211 0.975583 0.01394267 0.9829397 0.284143 0.3980077 0.2792892 0.2311749 0.2688298 0.3321452 0.2871373 0.3573654 0.4862689 0.6698924 0.2071987 0.9780436 0.5002582 0.9533124 0.2684191 0.009571505 0.07611943 0.04538305 0.269618 0.9683635 0.2049221 0.4324296 0.2384422 0.2607169 0.08915982 0.4805334 0.4736597 0.1223481 0.01339256 0.08634112 0.1133789 0.1310927 0.09164348 0.1617254 0.08896142 0.1018942 0.04238108 0.1825817
"365" 0.5823916 0.7004855 0.5407585 0.2392294 0.4018171 0.6567383 0.1319645 0.4435719 0.413431 0.1749975 0.5102718 0.1198667 0.291906 0.358582 0.3949282 0.2596034 0.2277735 0.1518818 0.6202026 0.1481418 0.06033338 0.3348952 0.2124969 0.000302421 0.8058348 0.7686339 0.7097306 0.9565119 0.7621112 0.03752523 0.9950979 0.04011485 0.139129 0.2323104 0.9160458 0.1359825 0.3026346 0.3314116 0.5551065 0.06501958 0.3843296 0.1420107 0.3286749 0.2340568 0.1989851 0.2586303 0.7245096 0.5676009 0.01369027 0.5305381 0.3870117 0.08678156 0.3583283 0.785892 0.3237038 0.2570064 0.4707408 0.1964643 0.4455336 0.2486674 0.2295065 0.3326807 0.03101682 0.8431507 0.01208553 0.2276663 0.9988871 0.145211 0.02545719 0.9595833 0.8033746 0.02534827 0.1421184 0.06758809 0.4507837 0.02663876 0.1258308 0.03710697 0.03109582 0.1849356 0.02501339 0.01294756 0.038784 0.03783609 0.9826581 0.9915786 0.003007146 0.9914971 0.9980219 0.9190336 0.9984069 0.9138679 0.9859928 0.3089539 0.01102633 0.9976654 0.2624257 0.001364948 0.2764247 0.2638501 0.2040293 0.395138 0.2129046 0.3280195 0.3090212 0.3772865 0.3067223 0.6122914 0.9333681 0.6111249 0.04307183 0.9622696 0.1051341 0.01840849 0.3628564 0.9869127 0.3895618 0.3003869 0.3961225 0.6505942 0.02281655 0.5871852 0.1128968 0.2790036 0.1901108 0.2051013 0.1238631 0.1094568 0.04457141 0.1965131 0.08440344 0.2011528 0.08708013 0.09023705 0.06272212
"366" 0.4247808 0.4456982 0.216225 0.6218825 0.7022381 0.265097 0.4899497 0.7540732 0.2404601 0.3431617 0.1772972 0.2146774 0.1955668 0.4517107 0.1158459 0.2223713 0.4183285 0.2580308 0.2452207 0.8121064 0.8196091 0.6660824 0.004967536 0.5639761 0.06976264 0.09576998 0.3690887 0.07104239 0.9859482 0.3756082 0.9468478 0.235087 0.2015054 0.0743178 0.7505602 0.9963754 0.3995231 0.3411798 0.2662577 0.3125822 0.06902787 0.1275566 0.3408439 0.2823107 0.04085926 0.4146865 0.3113793 0.1276752 0.2910589 0.3647939 0.8706424 0.6068289 0.6215376 0.005280732 0.4605683 0.3507476 0.2206007 0.2773874 0.1109596 0.1084204 0.5818306 0.2721409 0.1627604 0.2494172 0.878977 0.9536302 0.8635361 0.02228183 0.0113986 0.1687972 0.01105562 0.9984154 0.1792718 0.1926473 0.01779321 0.1479018 0.05787655 0.04433692 0.1856543 0.01708795 0.02645382 0.999727 0.9633904 0.9779102 0.0006320853 0.03228453 0.95307 0.04874702 0.0172567 0.9918291 0.02661911 0.006193647 0.313722 0.9999286 0.98667 0.2462699 0.9755163 0.9912631 0.3026067 0.4026989 0.2328454 0.3214549 0.223748 0.1910983 0.5426896 0.434161 0.2052067 0.2077812 0.1039729 0.9343908 0.4137523 0.9505474 0.01227618 0.3684733 0.02375626 0.6939331 0.9661928 0.4924249 0.1738273 0.2095817 0.2251642 0.0177004 0.1530373 0.4627948 0.4155051 0.03820487 0.09573736 0.07394452 0.09478968 0.1344842 0.1600347 0.05707369 0.1170337 0.08743078 0.1794713
"367" 0.6324614 0.33718 0.4217729 0.6482097 0.5036503 0.829395 0.1929678 0.2289438 0.4821662 0.4362953 0.3064356 0.2288166 0.2386804 0.2848661 0.4865574 0.2934853 0.2724467 0.1986291 0.01282422 0.1886544 0.7109989 0.5929718 0.10705 0.02901716 0.7460545 0.4711896 0.7554259 0.1164112 0.0544641 0.9814501 0.984768 0.102122 0.7204511 0.3439233 0.965655 0.05882053 0.1205359 0.4394578 0.3342092 0.2791975 0.4272248 0.3706041 0.2380912 0.007026803 0.1117928 0.366366 0.5396343 0.3493655 0.3811104 0.5459855 0.5720089 0.09799199 0.02012855 0.6311511 0.1576486 0.4778563 0.3315817 0.3114452 0.4498183 0.1823914 0.301242 0.1854279 0.1001881 0.01136688 0.1161787 0.8179879 0.7578091 0.1518504 0.007413318 0.9904315 0.994805 0.07069397 0.05259413 0.1573456 0.1684777 0.1249196 0.2258797 0.03347161 0.09724145 0.03366886 0.06606915 0.0344821 0.9176313 0.9930916 0.01274586 0.02980742 0.01331269 0.9857832 0.9821727 0.9589948 0.9890059 0.03304272 0.05074928 0.9909117 0.9989661 0.9635021 0.2798836 0.3253627 0.3029887 0.2502716 0.2792976 0.2631963 0.2678403 0.3348899 0.2067365 0.5168311 0.2238798 0.5051241 0.03258486 0.1312862 0.9985117 0.9324444 0.03665666 0.6121622 0.311556 0.9774401 0.2310098 0.04735239 0.5350861 0.19496 0.282485 0.4820553 0.4925194 0.2983222 0.01920005 0.2530112 0.1592583 0.08407804 0.08559215 0.1443191 0.09671221 0.09903195 0.08856804 0.1817987 0.0606416
"368" 0.6105373 0.2890826 0.4565047 0.5960843 0.3971831 0.7998253 0.3939612 0.2919909 0.1713003 0.3800512 0.1973795 0.2519359 0.2261922 0.2140809 0.4596086 0.3341427 0.2478779 0.2578649 0.005215658 0.7350504 0.05310547 0.6857344 0.6287242 0.05859479 0.3343534 0.7725852 0.2837699 0.1808314 0.3616326 0.04310696 0.9861619 0.1751294 0.7122547 0.06149469 0.9931884 0.9950998 0.1475177 0.2369265 0.3979451 0.3315136 0.2021412 0.3620388 0.420886 0.1726857 0.0202002 0.4051859 0.03738174 0.5754359 0.3153848 0.6461533 0.5707189 0.5005254 0.2462795 0.01714173 0.2126411 0.3202546 0.5082438 0.32538 0.1136305 0.2424797 0.5332579 0.4093859 0.09474525 0.01930536 0.9979246 0.2388028 0.8587302 0.1013498 0.0238604 0.1225794 0.8479582 0.9897877 0.00617973 0.05715695 0.3619914 0.1358356 0.0224134 0.03151523 0.1886336 0.1359 0.02140656 0.01849535 0.9970419 0.0007589105 0.009011751 0.8737597 0.03158607 0.9954048 0.9899112 0.9936066 0.9995374 0.2316523 0.9941799 0.98691 0.2326666 0.9821677 0.01063347 0.006689632 0.4091454 0.2227114 0.4732752 0.4359615 0.2228602 0.3744303 0.2516599 0.3590667 0.3271996 0.1798727 0.03176682 0.3738231 0.03178539 0.9144886 0.2829308 0.6985219 0.0909581 0.9715423 0.9754977 0.01916248 0.231756 0.5649649 0.2795812 0.1803711 0.5255983 0.6500016 0.1819766 0.01980341 0.1685913 0.102745 0.08202888 0.138366 0.08120857 0.09237071 0.07575276 0.1200713 0.1388656
"369" 0.8442267 0.2146176 0.6652795 0.4498576 0.4431094 0.3696741 0.2064555 0.4724192 0.5984485 0.5076517 0.2737279 0.453676 0.1539989 0.3149961 0.2106741 0.3384763 0.3721145 0.192296 0.06032902 0.6975181 0.0192632 0.08654445 0.7352445 0.7785338 0.3911645 0.243376 0.5773628 0.6904946 0.2551162 0.1979124 0.1308256 0.2405071 0.996955 0.9802267 0.06421179 0.9656419 0.4074374 0.3554834 0.1042723 0.4754102 0.1743114 0.2560776 0.013819 0.5341257 0.3339132 0.7812734 0.05295187 0.4240182 0.5822973 0.7966887 0.2597197 0.009708691 0.5111718 0.2924239 0.2098153 0.2503456 0.1748681 0.4915331 0.1496626 0.376471 0.1409036 0.4141844 0.2868596 0.02107171 0.9797517 0.02172364 0.2060638 0.09873276 0.8188758 0.9979174 0.09594851 0.7420851 0.03557205 0.1283636 0.04057359 0.2659309 0.07252004 0.1337823 0.05462456 0.1987363 0.1669195 0.08771315 0.9904342 0.01649378 0.01267335 0.9379083 0.9939682 0.9718455 0.9778393 0.003973684 0.9898853 0.3755896 0.9887794 0.9607387 0.2550911 0.02720118 0.3358243 0.09431775 0.9882427 0.3031366 0.4075472 0.2409198 0.4054147 0.4677606 0.211793 0.2456711 0.5456588 0.2036548 0.8296012 0.3198967 0.07034075 0.07875124 0.3420968 0.9571472 0.967745 0.0470597 0.9289 0.6549866 0.2999998 0.1532426 0.4192279 0.1620572 0.1681407 0.0169466 0.5961707 0.2524636 0.04398577 0.08254983 0.2427069 0.07386658 0.06664461 0.1038553 0.1645803 0.07129835 0.1505124
"370" 0.7319645 0.6771013 0.4097901 0.2568521 0.3734558 0.2800186 0.557102 0.3251783 0.3717499 0.4363888 0.3342731 0.1346311 0.2905139 0.2810948 0.3060613 0.2730768 0.1961284 0.189731 0.1820731 0.005945312 0.1477692 0.4062686 0.7318965 0.2149185 0.6891442 0.6361944 0.8615573 0.820101 0.1848735 0.1058479 0.9967531 0.2064279 0.03157022 0.9554183 0.2234761 0.90753 0.3617994 0.1214752 0.5061042 0.05359166 0.06189545 0.4351212 0.3389143 0.2613719 0.3332571 0.6704663 0.4241338 0.5943499 0.01953837 0.5884426 0.6303347 0.2880585 0.05949812 0.3368048 0.1333513 0.1967596 0.504484 0.1707972 0.1153053 0.5614867 0.3168256 0.1992145 0.3579462 0.03234553 0.02170198 0.1391248 0.9952542 0.02924451 0.09197675 0.8743971 0.9832028 0.7167202 0.1237556 0.02482146 0.5193129 0.04647522 0.07844052 0.1602352 0.1237949 0.1409809 0.1392419 0.06599854 0.0176454 0.01321314 0.9966468 0.9090305 0.9968032 0.005088018 0.9783564 0.9913098 0.9910715 0.9795649 0.9584944 0.3014163 0.2321901 0.0715508 0.9951651 0.2212946 0.02604278 0.214681 0.2445084 0.5049557 0.2110432 0.5526944 0.4659659 0.1738977 0.4875302 0.3316789 0.7304624 0.06305225 0.01965151 0.9773454 0.2004359 0.0263836 0.9646881 0.2681138 0.9180466 0.5523963 0.1085266 0.5308877 0.02025899 0.1155996 0.5716548 0.21695 0.289185 0.1519931 0.07951551 0.2253635 0.07571866 0.187868 0.05233174 0.07218339 0.1295113 0.0802659 0.097242
"371" 0.6778749 0.331642 0.5147027 0.420696 0.2574929 0.7491126 0.3732191 0.1680446 0.575991 0.4426795 0.4819142 0.1832645 0.1478972 0.2921192 0.485444 0.1496168 0.2597288 0.2626217 0.012248 0.2254663 0.05487912 0.6055474 0.3317303 0.1766946 0.7246348 0.8727262 0.6650669 0.1711515 0.1055104 0.1299855 0.08193252 0.9933648 0.8704105 0.9221566 0.3673296 0.9600769 0.1793995 0.355145 0.3332963 0.2182956 0.02405228 0.2593514 0.312412 0.2384495 0.3051167 0.3449096 0.331549 0.6148999 0.7226444 0.02248519 0.6782167 0.3147063 0.07698826 0.3050198 0.2209053 0.5047745 0.4630533 0.180718 0.1501558 0.2581296 0.3284539 0.2703903 0.2844357 0.006875367 0.3864486 0.1764992 0.04476787 0.9963758 0.01584499 0.7848021 0.9840073 0.8177233 0.01232141 0.2600097 0.2538692 0.09069743 0.06892225 0.06312905 0.2242085 0.002057628 0.1608695 0.008333501 0.9919066 0.03466408 0.9429081 0.9542684 0.1059723 0.9828216 0.9896971 0.006077807 0.9681005 0.09193745 0.968533 0.2135766 0.346821 0.9759356 0.01571324 0.3161568 0.9850918 0.2099075 0.3085236 0.5013676 0.5959949 0.1726362 0.2329862 0.3218253 0.5000684 0.2457608 0.0528179 0.07144626 0.04667724 0.2425486 0.9817824 0.9491205 0.9004136 0.302254 0.9177273 0.1076477 0.6001471 0.4543236 0.199814 0.01665319 0.415703 0.2492744 0.2080832 0.2559005 0.1790716 0.06337741 0.1182493 0.08774563 0.1645689 0.05396909 0.112474 0.08400712 0.1365369
"372" 0.7229849 0.309178 0.3369068 0.6919376 0.3522601 0.2319225 0.4994691 0.1562028 0.5973139 0.4155144 0.2283514 0.1211304 0.4375108 0.3647799 0.2926581 0.1860514 0.2135595 0.2337072 0.1108183 0.1559798 0.7534288 0.0008559948 0.1857371 0.4279798 0.5686465 0.7648502 0.6000416 0.667944 0.1862674 0.9867295 0.1736903 0.07544007 0.9818021 0.1378491 0.2410811 0.9740155 0.3425763 0.4229597 0.3947752 0.1692617 0.4582344 0.04407719 0.1316617 0.2740023 0.3218683 0.6253554 0.5652757 0.3403295 0.3910557 0.5836359 0.02930804 0.7191198 0.0395005 0.2894063 0.2157346 0.5471956 0.4187378 0.2068338 0.6843473 0.1288805 0.1083109 0.174836 0.2863742 0.008224762 0.2068167 0.7855167 0.04184275 0.2888585 0.9976122 0.1571486 0.8660563 0.819816 0.05727029 0.3316543 0.2575089 0.05413754 0.200947 0.01754424 0.1061562 0.02295557 0.09797694 0.1063824 0.0183603 0.9999426 0.01839932 0.9995895 0.9953128 0.9854362 0.9684584 0.003288229 0.9656829 0.9508685 0.008308956 0.9798303 0.08601056 0.2428008 0.2170318 0.2127963 0.9989426 0.2839431 0.3798563 0.1974861 0.2394498 0.2316033 0.2318023 0.5407844 0.409956 0.1930235 0.9285172 0.01748024 0.9837871 0.02924357 0.1054451 0.9733771 0.2989496 0.2651369 0.9569594 0.3621667 0.5860512 0.2146772 0.1323227 0.5045397 0.04522844 0.3477252 0.214418 0.2458099 0.0663735 0.08115932 0.08354384 0.2084361 0.06060019 0.2082431 0.07701885 0.08279712 0.131828
"373" 0.2360681 0.2440067 0.6278605 0.5358124 0.2390808 0.5992726 0.503871 0.8269525 0.5483881 0.217508 0.3304684 0.3392391 0.4017782 0.284056 0.2342435 0.1620599 0.3404864 0.2261302 0.7116317 0.4180616 0.005673285 0.04865664 0.7001383 0.6254881 0.7429833 0.05777987 0.1097241 0.8669073 0.9687892 0.2176772 0.0826255 0.1866085 0.9769869 0.1014533 0.7111568 0.1026582 0.3323011 0.02195283 0.1730445 0.3377655 0.3091124 0.2977467 0.1563256 0.4057617 0.4955324 0.2234904 0.02424021 0.4409039 0.5680387 0.05385522 0.3449695 0.8269831 0.6995726 0.5903589 0.3692164 0.09137994 0.2271206 0.3841232 0.3800665 0.283266 0.1728044 0.243579 0.5192148 0.8415593 0.9764199 0.0134909 0.1060872 0.7163696 0.7722247 0.03371312 0.02680558 0.1130097 0.1615121 0.0478096 0.04798673 0.2381184 0.006575037 0.1333447 0.06021771 0.05245202 0.4028205 0.9837699 0.9692125 0.01357951 0.9146652 0.9596408 0.0008626754 0.9896967 0.08134534 0.009676834 0.009662866 0.3830129 0.982771 0.04544409 0.2899448 0.9965649 0.1588964 0.951529 0.9869718 0.3210088 0.1964936 0.2141097 0.420847 0.3966467 0.2861364 0.5374092 0.1863626 0.5662137 0.8764459 0.9366812 0.03532031 0.03465794 0.206394 0.9323659 0.3863699 0.8508183 0.03132241 0.1868762 0.02719983 0.1535727 0.4494822 0.3718054 0.2399384 0.3553227 0.4702183 0.6099782 0.1242985 0.1798796 0.2167955 0.05738935 0.08762203 0.1598848 0.04789466 0.05622512 0.07001044
"374" 0.5503516 0.7920736 0.2685788 0.4727949 0.2516882 0.3855991 0.4800834 0.5035462 0.1948086 0.4121655 0.4679793 0.2174927 0.2152076 0.2705407 0.3377966 0.1983488 0.2192214 0.2384301 0.01690612 0.0499868 0.7487858 0.09410201 0.3645917 0.2498473 0.5995932 0.6554942 0.8973506 0.2093887 0.7271182 0.9915019 0.06639819 0.9714439 0.1023204 0.01287763 0.9567993 0.1673644 0.1531216 0.2793329 0.3782156 0.4602963 0.03075233 0.5218363 0.09817672 0.3585759 0.276422 0.4087558 0.6120847 0.2904577 0.6249508 0.01045435 0.4186896 0.7277597 0.2660725 0.096533 0.1364789 0.2349416 0.3093419 0.4505087 0.1537114 0.5806056 0.1940802 0.3577671 0.2303776 0.007937333 0.03698357 0.786823 0.2676811 0.99472 0.3432699 0.01303508 0.8366446 0.8471322 0.03621559 0.07745948 0.1820654 0.2905048 0.03072091 0.1953229 0.04992738 0.1505015 0.01221616 0.006191683 0.05396034 0.9982334 0.009785589 0.995939 0.981837 0.9322536 0.02615313 0.9880766 0.9697575 0.9313415 0.006752139 0.989057 0.3281503 0.0628896 0.1799009 0.9942323 0.2813934 0.2699257 0.2074717 0.3953995 0.4840847 0.1794998 0.2638332 0.607641 0.1801658 0.4167356 0.04972717 0.7449206 0.8772483 0.04293952 0.9695304 0.1541957 0.1363493 0.9322694 0.3543606 0.122731 0.4828965 0.1639426 0.4003281 0.0155852 0.5104421 0.3175131 0.198682 0.3318483 0.19041 0.0817254 0.09557699 0.09616298 0.1713252 0.06650292 0.07697051 0.1398476 0.08147838
"375" 0.4308921 0.5263006 0.1590452 0.3123211 0.2109559 0.3560437 0.5060719 0.7924491 0.7003883 0.2922951 0.1973876 0.2749057 0.2502149 0.2672606 0.3900209 0.1970814 0.4787558 0.407522 0.07331608 0.6269629 0.9004159 0.797396 0.3760396 0.2371314 0.7094847 0.1817872 0.001132765 0.07352924 0.9762773 0.3117456 0.9627856 0.9750633 0.06883112 0.1450906 0.6841797 0.2854668 0.3756603 0.2883594 0.3887615 0.2936617 0.01761288 0.3889702 0.141298 0.3457602 0.170338 0.6644163 0.2388054 0.1141547 0.2823612 0.03958072 0.5418935 0.8496111 0.7327711 0.3621404 0.4677016 0.3539806 0.2554956 0.3281023 0.1662067 0.4214711 0.165051 0.2177373 0.1508337 0.1486314 0.86124 0.9351749 0.90623 0.9948876 0.3291916 0.002295565 0.04115015 0.0128924 0.304343 0.1482926 0.005788163 0.2650259 0.01877708 0.2468426 0.03936482 0.0345508 0.01438149 0.02247439 0.01133552 0.9749568 0.9737848 0.9901522 0.9858661 0.8472926 0.03967226 0.01336606 0.9891042 0.9933711 0.2183246 0.001675922 0.3776272 0.03184064 0.2250711 0.9375973 0.983554 0.3986416 0.2309154 0.5196154 0.179203 0.1791978 0.3527351 0.5537824 0.2811687 0.2301985 0.01728085 0.9686756 0.3009571 0.9302899 0.9746885 0.1228503 0.2981246 0.8096018 0.04628045 0.3166404 0.2630562 0.2764102 0.1708087 0.0294247 0.5757584 0.2703268 0.4264057 0.1525671 0.105311 0.1339633 0.0681919 0.1056922 0.189712 0.1023801 0.04988069 0.07599939 0.1688694
"376" 0.7340736 0.3754813 0.2015989 0.5463323 0.4992364 0.1905299 0.490103 0.3513235 0.5860606 0.2917044 0.1616406 0.2290013 0.2371861 0.2371755 0.3180397 0.1602195 0.3106057 0.3527829 0.1912861 0.7260435 0.7230755 0.560617 0.1145237 0.4089014 0.7667836 0.224911 0.002319474 0.8084418 0.9498977 0.3782173 0.9732434 0.08196674 0.9944897 0.1192433 0.0516331 0.1120298 0.3479109 0.2804412 0.2228167 0.2725994 0.5501869 0.01859552 0.02861746 0.4727432 0.09732201 0.6642765 0.209437 0.0979255 0.3022606 0.6468304 0.04062889 0.8203531 0.4844904 0.3824469 0.298824 0.329147 0.2088289 0.3619756 0.3573471 0.1826076 0.08861494 0.475772 0.1711683 0.0635728 0.8223635 0.9302995 0.897974 0.2552954 0.9905248 0.01799661 0.1880769 0.01517749 0.07134829 0.1974885 0.03198792 0.09009946 0.3227168 0.006451492 0.08753335 0.2035624 0.02384306 0.05854566 0.9925982 0.9878543 0.03185511 0.01994411 0.9825189 0.9756782 0.9121432 0.01546721 0.9756115 0.003196704 0.2122589 0.9848823 0.9992909 0.3202973 0.1880726 0.006415714 0.9990617 0.2288107 0.2488059 0.4500998 0.3097757 0.4412196 0.2106748 0.5553088 0.2838948 0.2762533 0.7006109 0.9326853 0.3104318 0.9552012 0.01648645 0.9871795 0.2596893 0.09700996 0.02859688 0.3967126 0.1410764 0.2698375 0.2845925 0.472389 0.01952792 0.2099742 0.4525063 0.1157292 0.1018932 0.1077468 0.07977713 0.1420232 0.08735567 0.1686714 0.05288494 0.08252308 0.1771245
